id,year,cumulative_citations
pub.1060557340,2002,6
pub.1060557340,2003,8
pub.1060557340,2004,9
pub.1060557340,2006,10
pub.1060557340,2007,11
pub.1060557340,2009,12
pub.1060557340,2022,13
pub.1060557340,2024,14
pub.1051973612,2001,1
pub.1051973612,2002,4
pub.1051973612,2003,7
pub.1051973612,2004,9
pub.1051973612,2005,10
pub.1051973612,2006,11
pub.1051973612,2007,12
pub.1051973612,2008,14
pub.1051973612,2009,15
pub.1051973612,2011,17
pub.1051973612,2015,18
pub.1030490520,2001,7
pub.1030490520,2002,15
pub.1030490520,2003,28
pub.1030490520,2004,38
pub.1030490520,2005,40
pub.1030490520,2006,42
pub.1030490520,2007,48
pub.1030490520,2008,55
pub.1030490520,2009,66
pub.1030490520,2010,76
pub.1030490520,2011,79
pub.1030490520,2013,80
pub.1030490520,2014,87
pub.1030490520,2015,95
pub.1030490520,2017,96
pub.1030490520,2018,98
pub.1030490520,2019,100
pub.1030490520,2020,102
pub.1030490520,2021,105
pub.1030490520,2022,108
pub.1030490520,2023,109
pub.1030490520,2024,112
pub.1005323158,2000,2
pub.1005323158,2001,7
pub.1005323158,2002,9
pub.1005323158,2003,13
pub.1005323158,2004,16
pub.1005323158,2006,17
pub.1005323158,2007,18
pub.1005323158,2008,19
pub.1005323158,2011,20
pub.1005323158,2014,21
pub.1005323158,2020,22
pub.1050464111,2000,2
pub.1050464111,2002,3
pub.1050464111,2003,4
pub.1050464111,2008,5
pub.1060818440,2000,1
pub.1060818440,2001,2
pub.1060818440,2002,3
pub.1060818440,2003,5
pub.1060818440,2004,7
pub.1060818440,2007,8
pub.1060818440,2009,9
pub.1060818440,2010,10
pub.1060818440,2017,11
pub.1060592096,2002,1
pub.1060592096,2004,2
pub.1009398320,2002,6
pub.1009398320,2003,11
pub.1009398320,2004,13
pub.1009398320,2005,20
pub.1009398320,2006,22
pub.1009398320,2007,24
pub.1009398320,2009,25
pub.1009398320,2010,27
pub.1009398320,2011,31
pub.1009398320,2012,33
pub.1009398320,2013,34
pub.1009398320,2014,36
pub.1009398320,2015,38
pub.1009398320,2017,39
pub.1009398320,2022,40
pub.1060824257,2002,1
pub.1060824257,2003,3
pub.1060824257,2004,4
pub.1060824257,2005,5
pub.1060824257,2006,6
pub.1060824257,2012,7
pub.1060823127,2001,1
pub.1060823127,2002,4
pub.1060823127,2008,5
pub.1060823127,2011,7
pub.1060823127,2015,9
pub.1060823127,2016,10
pub.1060823127,2017,11
pub.1060823127,2018,12
pub.1060823127,2019,13
pub.1060823127,2020,14
pub.1060598274,2002,3
pub.1060598274,2003,4
pub.1060598274,2004,6
pub.1060598274,2006,9
pub.1060598274,2007,10
pub.1060598274,2008,12
pub.1060598274,2010,14
pub.1060598274,2011,15
pub.1060598274,2013,16
pub.1060598274,2014,17
pub.1027805978,2000,2
pub.1027805978,2001,9
pub.1027805978,2002,11
pub.1027805978,2003,15
pub.1027805978,2004,19
pub.1027805978,2005,20
pub.1027805978,2006,22
pub.1027805978,2008,24
pub.1027805978,2009,25
pub.1027805978,2014,26
pub.1034861124,2000,3
pub.1034861124,2001,7
pub.1034861124,2002,11
pub.1034861124,2003,12
pub.1034861124,2012,13
pub.1034861124,2019,14
pub.1016958231,2000,1
pub.1016958231,2001,5
pub.1016958231,2002,7
pub.1016958231,2003,8
pub.1016958231,2004,9
pub.1016958231,2006,10
pub.1016958231,2007,12
pub.1016958231,2008,15
pub.1016958231,2009,20
pub.1016958231,2010,23
pub.1016958231,2011,26
pub.1016958231,2013,27
pub.1016958231,2015,28
pub.1016958231,2017,30
pub.1016958231,2018,31
pub.1016958231,2020,32
pub.1062569557,2001,6
pub.1062569557,2002,12
pub.1062569557,2003,16
pub.1062569557,2004,27
pub.1062569557,2006,32
pub.1062569557,2007,33
pub.1062569557,2008,34
pub.1062569557,2010,35
pub.1062569557,2013,36
pub.1062569557,2015,38
pub.1062569557,2020,40
pub.1062569557,2021,41
pub.1025520456,2001,3
pub.1025520456,2002,5
pub.1025520456,2003,8
pub.1025520456,2005,9
pub.1025520456,2008,10
pub.1025520456,2015,11
pub.1025520456,2021,12
pub.1045236456,2002,2
pub.1045236456,2003,5
pub.1045236456,2005,6
pub.1045236456,2007,7
pub.1039269359,2001,7
pub.1039269359,2002,11
pub.1039269359,2003,13
pub.1039269359,2004,14
pub.1039269359,2008,15
pub.1039269359,2012,16
pub.1033894191,2001,7
pub.1033894191,2002,14
pub.1033894191,2003,20
pub.1033894191,2004,21
pub.1033894191,2005,25
pub.1033894191,2006,26
pub.1033894191,2008,27
pub.1033894191,2012,28
pub.1033894191,2013,29
pub.1033894191,2015,31
pub.1033894191,2016,33
pub.1033894191,2018,34
pub.1033894191,2019,35
pub.1033894191,2022,36
pub.1033894191,2023,37
pub.1009418494,2001,14
pub.1009418494,2002,25
pub.1009418494,2003,32
pub.1009418494,2004,37
pub.1009418494,2005,41
pub.1009418494,2006,42
pub.1009418494,2007,43
pub.1009418494,2008,45
pub.1009418494,2010,46
pub.1009418494,2012,47
pub.1009418494,2013,49
pub.1009418494,2014,50
pub.1009418494,2015,51
pub.1009418494,2016,53
pub.1009418494,2020,55
pub.1009418494,2021,58
pub.1009418494,2022,59
pub.1009418494,2023,61
pub.1009418494,2024,62
pub.1006638935,2001,14
pub.1006638935,2002,20
pub.1006638935,2003,21
pub.1006638935,2008,22
pub.1006638935,2024,23
pub.1033768354,2001,8
pub.1033768354,2002,13
pub.1060598273,2001,1
pub.1060598273,2002,2
pub.1060598273,2003,3
pub.1060598273,2004,5
pub.1060598273,2012,6
pub.1049682381,2001,2
pub.1049682381,2002,4
pub.1030263771,2001,17
pub.1030263771,2002,30
pub.1030263771,2003,39
pub.1030263771,2004,45
pub.1030263771,2005,51
pub.1030263771,2006,54
pub.1030263771,2007,56
pub.1030263771,2008,58
pub.1030263771,2010,59
pub.1030263771,2012,60
pub.1030263771,2013,62
pub.1030263771,2015,67
pub.1030263771,2016,71
pub.1030263771,2017,72
pub.1030263771,2019,73
pub.1030263771,2020,75
pub.1030263771,2021,78
pub.1030263771,2022,84
pub.1030263771,2023,89
pub.1030263771,2024,91
pub.1037154221,2001,5
pub.1037154221,2002,21
pub.1037154221,2003,40
pub.1037154221,2004,46
pub.1037154221,2005,55
pub.1037154221,2006,57
pub.1037154221,2007,64
pub.1037154221,2008,71
pub.1037154221,2010,74
pub.1037154221,2013,77
pub.1037154221,2014,79
pub.1037154221,2015,80
pub.1037154221,2016,82
pub.1037154221,2019,83
pub.1037154221,2020,84
pub.1037154221,2022,85
pub.1037154221,2023,86
pub.1022208732,2001,4
pub.1022208732,2002,16
pub.1022208732,2003,22
pub.1022208732,2004,25
pub.1022208732,2005,30
pub.1022208732,2006,31
pub.1022208732,2007,34
pub.1022208732,2008,37
pub.1022208732,2009,39
pub.1022208732,2011,40
pub.1022208732,2013,42
pub.1022208732,2015,44
pub.1022208732,2016,45
pub.1022208732,2018,46
pub.1022208732,2019,47
pub.1022208732,2021,48
pub.1022208732,2022,49
pub.1041296923,2001,12
pub.1041296923,2002,19
pub.1041296923,2003,20
pub.1041296923,2008,21
pub.1041296923,2017,22
pub.1062445031,2001,7
pub.1062445031,2002,11
pub.1062445031,2003,13
pub.1062445031,2004,14
pub.1062445031,2008,15
pub.1062445031,2009,16
pub.1001474828,2000,1
pub.1001474828,2001,5
pub.1001474828,2002,7
pub.1001474828,2003,10
pub.1001474828,2021,11
pub.1060587577,2001,2
pub.1060587577,2013,4
pub.1060587577,2016,5
pub.1060587577,2018,6
pub.1060587577,2019,7
pub.1060587577,2021,8
pub.1060596142,2000,3
pub.1060596142,2001,5
pub.1060596142,2002,7
pub.1060596634,2000,2
pub.1060596634,2001,4
pub.1060596634,2002,5
pub.1060599572,2001,1
pub.1060820960,2000,1
pub.1060820960,2001,3
pub.1060820960,2002,6
pub.1060820960,2003,11
pub.1060820960,2004,12
pub.1060820960,2005,13
pub.1060820960,2011,14
pub.1060820960,2013,15
pub.1060820960,2014,16
pub.1060820960,2016,17
pub.1060597629,2001,1
pub.1063119739,2001,1
pub.1035087837,2000,1
pub.1035087837,2001,5
pub.1035087837,2002,8
pub.1035087837,2003,11
pub.1035087837,2004,12
pub.1035087837,2005,13
pub.1035087837,2006,14
pub.1035087837,2007,16
pub.1035087837,2010,17
pub.1048431583,2000,2
pub.1048431583,2001,10
pub.1048431583,2002,14
pub.1048431583,2003,16
pub.1048431583,2004,21
pub.1048431583,2006,23
pub.1048431583,2007,25
pub.1048431583,2009,26
pub.1048431583,2011,29
pub.1048431583,2013,31
pub.1048431583,2015,32
pub.1048431583,2017,33
pub.1048431583,2018,36
pub.1048431583,2021,37
pub.1048431583,2022,38
pub.1048431583,2024,39
pub.1060583869,2001,1
pub.1060583869,2002,2
pub.1060583869,2004,3
pub.1060583869,2006,4
pub.1060583869,2008,5
pub.1060583869,2015,6
pub.1060583869,2020,7
pub.1060600937,2002,1
pub.1060600937,2003,4
pub.1060600937,2004,6
pub.1060600937,2005,9
pub.1060600937,2009,10
pub.1060600937,2017,11
pub.1016971217,2002,2
pub.1016971217,2003,5
pub.1016971217,2004,7
pub.1016971217,2005,8
pub.1016971217,2006,9
pub.1016971217,2007,12
pub.1016971217,2008,13
pub.1016971217,2010,15
pub.1016971217,2021,16
pub.1016971217,2022,17
pub.1021545188,2002,2
pub.1021545188,2003,4
pub.1021545188,2005,5
pub.1021545188,2007,6
pub.1021545188,2015,7
pub.1060600938,2001,2
pub.1060600938,2002,5
pub.1060600938,2003,9
pub.1060600938,2004,15
pub.1060600938,2005,21
pub.1060600938,2006,23
pub.1060600938,2007,26
pub.1060600938,2008,27
pub.1060600938,2009,28
pub.1060600938,2011,29
pub.1060600938,2015,30
pub.1060600938,2016,31
pub.1060600938,2017,32
pub.1060600938,2021,33
pub.1016688587,2001,3
pub.1016688587,2002,5
pub.1016688587,2003,7
pub.1016688587,2005,8
pub.1016688587,2007,9
pub.1016688587,2008,10
pub.1016688587,2013,11
pub.1017042762,2001,1
pub.1017042762,2002,3
pub.1017042762,2003,4
pub.1017042762,2005,5
pub.1017042762,2008,6
pub.1017042762,2015,7
pub.1060598664,2001,6
pub.1060598664,2002,7
pub.1060598664,2003,12
pub.1060598664,2004,13
pub.1060598664,2007,14
pub.1060598664,2008,17
pub.1060598664,2009,20
pub.1060598664,2011,23
pub.1060598664,2012,24
pub.1060598664,2016,25
pub.1060598664,2019,27
pub.1060598664,2021,28
pub.1040778320,2001,2
pub.1040778320,2007,3
pub.1040778320,2008,4
pub.1040778320,2009,5
pub.1040778320,2017,6
pub.1040778320,2019,7
pub.1040778320,2023,8
pub.1060818918,2001,2
pub.1060818918,2003,3
pub.1060818918,2007,4
pub.1060818918,2008,5
pub.1060818918,2009,6
pub.1060818918,2015,7
pub.1060818918,2016,10
pub.1053409802,2001,3
pub.1053409802,2007,4
pub.1053409802,2016,5
pub.1034998971,2001,2
pub.1034998971,2002,4
pub.1034998971,2003,8
pub.1034998971,2004,14
pub.1034998971,2006,15
pub.1034998971,2007,17
pub.1034998971,2009,18
pub.1034998971,2015,20
pub.1034998971,2016,21
pub.1034998971,2017,22
pub.1060822242,2001,2
pub.1060822242,2002,3
pub.1060822242,2003,4
pub.1060822242,2007,5
pub.1060822242,2009,7
pub.1060822242,2011,11
pub.1060822242,2013,12
pub.1060822242,2014,14
pub.1060822242,2015,15
pub.1060822242,2016,16
pub.1060822242,2017,17
pub.1060822242,2019,18
pub.1060822242,2020,19
pub.1060822242,2022,20
pub.1005706044,2001,2
pub.1005706044,2003,4
pub.1005706044,2006,5
pub.1005706044,2009,6
pub.1033011785,2001,1
pub.1033011785,2006,2
pub.1063116273,2001,1
pub.1063116273,2006,2
pub.1063116273,2009,3
pub.1063116273,2011,4
pub.1063116273,2015,5
pub.1063118514,2001,3
pub.1063118514,2002,4
pub.1063118514,2003,6
pub.1063118514,2004,8
pub.1063118514,2007,9
pub.1063118514,2019,10
pub.1063118514,2020,12
pub.1063118514,2022,13
pub.1063118514,2024,14
pub.1060556399,2001,2
pub.1060556399,2002,3
pub.1060556399,2009,4
pub.1003098213,2000,2
pub.1003098213,2002,4
pub.1003098213,2009,5
pub.1003098213,2014,6
pub.1003098213,2018,7
pub.1003098213,2019,8
pub.1003098213,2020,9
pub.1060817148,2000,1
pub.1060817148,2005,2
pub.1060817148,2011,3
pub.1060817148,2023,4
pub.1002338226,2000,1
pub.1002338226,2003,2
pub.1002338226,2013,3
pub.1060594742,2000,4
pub.1007920952,2000,1
pub.1007920952,2002,2
pub.1007920952,2007,3
pub.1020970913,2000,5
pub.1020970913,2001,6
pub.1020970913,2002,8
pub.1020970913,2003,16
pub.1020970913,2004,19
pub.1020970913,2005,20
pub.1020970913,2006,21
pub.1020970913,2007,22
pub.1020970913,2009,23
pub.1020970913,2010,24
pub.1020970913,2011,25
pub.1020970913,2013,26
pub.1020970913,2014,27
pub.1003515883,2000,2
pub.1003515883,2001,5
pub.1003515883,2002,7
pub.1003515883,2003,9
pub.1003515883,2004,11
pub.1003515883,2006,12
pub.1003515883,2008,13
pub.1003515883,2015,15
pub.1003515883,2019,16
pub.1050033706,2000,3
pub.1050033706,2001,5
pub.1050033706,2002,6
pub.1050033706,2008,7
pub.1050033706,2009,8
pub.1050033706,2014,9
pub.1050033706,2023,10
pub.1010184085,2000,1
pub.1010184085,2003,2
pub.1010184085,2008,3
pub.1010184085,2010,4
pub.1010184085,2012,5
pub.1010184085,2013,6
pub.1010184085,2015,7
pub.1010184085,2018,8
pub.1010184085,2020,9
pub.1060539573,2001,1
pub.1060539573,2002,2
pub.1032297353,2000,1
pub.1032297353,2001,4
pub.1032297353,2002,6
pub.1032297353,2003,9
pub.1032297353,2005,11
pub.1032297353,2007,12
pub.1032297353,2009,13
pub.1032297353,2015,14
pub.1032297353,2016,16
pub.1032297353,2019,19
pub.1032297353,2020,20
pub.1032297353,2021,22
pub.1032297353,2022,23
pub.1060598659,2002,1
pub.1060598659,2003,4
pub.1060598659,2005,6
pub.1060598659,2018,7
pub.1060823336,2000,1
pub.1060823336,2001,2
pub.1060823336,2002,5
pub.1060823336,2005,6
pub.1060823336,2019,7
pub.1060793038,2002,2
pub.1060793038,2017,3
pub.1057705684,2002,1
pub.1057705684,2003,2
pub.1057705684,2007,4
pub.1060590278,2001,1
pub.1060590278,2002,2
pub.1060590278,2006,3
pub.1060590278,2009,4
pub.1001915462,2001,4
pub.1001915462,2002,8
pub.1001915462,2003,10
pub.1047364940,2002,1
pub.1047364940,2005,2
pub.1047364940,2006,3
pub.1047364940,2011,4
pub.1010578399,2002,1
pub.1026256318,2002,3
pub.1026256318,2006,4
pub.1026256318,2007,5
pub.1026256318,2011,8
pub.1026256318,2019,9
pub.1026256318,2021,10
pub.1026256318,2023,11
pub.1062444319,2001,4
pub.1062444319,2002,11
pub.1062444319,2003,19
pub.1062444319,2004,22
pub.1062444319,2005,23
pub.1062444319,2006,29
pub.1062444319,2007,34
pub.1062444319,2008,38
pub.1062444319,2009,40
pub.1062444319,2010,41
pub.1062444319,2011,42
pub.1062444319,2016,44
pub.1062444319,2019,45
pub.1062444319,2020,46
pub.1060569011,2002,1
pub.1060569011,2008,3
pub.1060569011,2009,4
pub.1010659756,2001,2
pub.1010659756,2002,5
pub.1010659756,2003,11
pub.1010659756,2004,15
pub.1010659756,2005,22
pub.1010659756,2006,25
pub.1010659756,2007,27
pub.1010659756,2008,33
pub.1010659756,2009,35
pub.1010659756,2010,39
pub.1010659756,2011,40
pub.1010659756,2012,41
pub.1010659756,2015,43
pub.1010659756,2016,44
pub.1010659756,2018,45
pub.1010659756,2019,46
pub.1010659756,2020,47
pub.1010659756,2021,48
pub.1027985470,2001,1
pub.1027985470,2002,7
pub.1027985470,2003,8
pub.1027985470,2004,9
pub.1027985470,2006,11
pub.1027985470,2007,12
pub.1027985470,2009,13
pub.1027985470,2017,14
pub.1018795109,2002,2
pub.1018795109,2003,6
pub.1018795109,2004,7
pub.1018795109,2006,9
pub.1018795109,2008,12
pub.1018795109,2009,13
pub.1018795109,2019,14
pub.1007837747,2000,2
pub.1007837747,2001,3
pub.1007837747,2002,5
pub.1007837747,2003,6
pub.1007837747,2024,7
pub.1025067238,2001,1
pub.1025067238,2002,3
pub.1025067238,2003,6
pub.1025067238,2004,10
pub.1025067238,2005,11
pub.1025067238,2006,13
pub.1025067238,2008,14
pub.1025067238,2009,15
pub.1025067238,2010,16
pub.1025067238,2011,17
pub.1025067238,2015,18
pub.1025067238,2017,19
pub.1025067238,2022,20
pub.1047015216,2001,2
pub.1047015216,2002,3
pub.1047015216,2003,4
pub.1047015216,2004,5
pub.1047015216,2007,7
pub.1047015216,2009,9
pub.1047015216,2020,10
pub.1047015216,2024,11
pub.1011785634,2001,1
pub.1011785634,2002,2
pub.1011785634,2003,3
pub.1011785634,2007,5
pub.1011785634,2009,6
pub.1011785634,2013,7
pub.1011785634,2017,8
pub.1011785634,2019,9
pub.1011785634,2023,10
pub.1063119537,2002,5
pub.1063119537,2003,10
pub.1063119537,2004,11
pub.1063119537,2007,12
pub.1063119537,2019,13
pub.1060809041,2001,1
pub.1060809041,2002,2
pub.1040806182,2000,1
pub.1040806182,2001,2
pub.1040806182,2002,4
pub.1040806182,2003,7
pub.1040806182,2005,9
pub.1040806182,2010,10
pub.1040806182,2017,11
pub.1040806182,2021,12
pub.1060530525,2001,2
pub.1060530525,2002,3
pub.1060530525,2006,4
pub.1062445036,2002,2
pub.1062445036,2003,4
pub.1062445036,2007,5
pub.1062445036,2008,7
pub.1062445036,2011,8
pub.1062445036,2018,9
pub.1062445036,2022,10
pub.1062445036,2023,11
pub.1062566340,2000,2
pub.1062566340,2001,3
pub.1062566340,2002,5
pub.1062566340,2003,6
pub.1062566340,2005,7
pub.1062566340,2006,8
pub.1062566340,2007,9
pub.1062566340,2010,10
pub.1062566340,2019,11
pub.1039352292,2002,1
pub.1039352292,2003,3
pub.1039352292,2004,4
pub.1039352292,2005,6
pub.1039352292,2007,13
pub.1039352292,2008,15
pub.1039352292,2009,17
pub.1039352292,2010,18
pub.1039352292,2011,20
pub.1039352292,2012,21
pub.1039352292,2013,23
pub.1039352292,2014,25
pub.1039352292,2015,27
pub.1039352292,2016,30
pub.1039352292,2017,31
pub.1039352292,2018,36
pub.1039352292,2019,37
pub.1039352292,2020,39
pub.1039352292,2021,41
pub.1039352292,2022,43
pub.1039352292,2023,45
pub.1045455982,2001,2
pub.1045455982,2002,3
pub.1045455982,2005,4
pub.1045455982,2006,5
pub.1045455982,2013,6
pub.1025519050,2002,1
pub.1025519050,2003,3
pub.1025519050,2004,5
pub.1025519050,2007,6
pub.1025519050,2008,7
pub.1025519050,2010,9
pub.1049836590,2002,1
pub.1049836590,2005,2
pub.1049836590,2008,3
pub.1049836590,2015,5
pub.1049836590,2016,6
pub.1049836590,2018,8
pub.1049836590,2021,11
pub.1024750324,2002,2
pub.1024750324,2003,3
pub.1024750324,2005,5
pub.1031074506,2001,2
pub.1031074506,2002,3
pub.1031074506,2012,4
pub.1031074506,2018,5
pub.1031074506,2019,6
pub.1031074506,2021,7
pub.1030307535,2001,7
pub.1030307535,2002,12
pub.1030307535,2003,14
pub.1030307535,2008,15
pub.1046940734,2001,1
pub.1046940734,2002,2
pub.1046940734,2005,3
pub.1046940734,2006,4
pub.1046940734,2007,5
pub.1046940734,2008,6
pub.1046940734,2021,7
pub.1060820837,2000,1
pub.1060820837,2001,4
pub.1060820837,2002,5
pub.1060820837,2006,6
pub.1038746563,2002,1
pub.1060587038,2001,1
pub.1060587038,2002,2
pub.1060587038,2003,3
pub.1060587038,2019,4
pub.1005043928,2001,4
pub.1005043928,2002,12
pub.1005043928,2003,20
pub.1005043928,2004,22
pub.1005043928,2005,25
pub.1005043928,2007,26
pub.1005043928,2008,28
pub.1005043928,2009,30
pub.1005043928,2013,31
pub.1005043928,2016,32
pub.1005043928,2024,33
pub.1060587872,2000,1
pub.1060587872,2002,3
pub.1047337526,2001,1
pub.1047337526,2002,2
pub.1047337526,2008,4
pub.1047337526,2009,5
pub.1047337526,2013,6
pub.1047337526,2015,7
pub.1010056048,2002,1
pub.1010056048,2003,2
pub.1010056048,2006,3
pub.1010056048,2011,4
pub.1006786397,2001,1
pub.1006786397,2002,3
pub.1058127001,2001,1
pub.1058127001,2002,2
pub.1058127001,2013,3
pub.1058127001,2016,4
pub.1058127001,2018,6
pub.1058127001,2024,7
pub.1041109315,2000,4
pub.1041109315,2001,6
pub.1041109315,2002,8
pub.1041109315,2003,9
pub.1041109315,2004,10
pub.1041109315,2005,11
pub.1041109315,2006,12
pub.1041109315,2007,16
pub.1041109315,2008,17
pub.1041109315,2009,18
pub.1041109315,2010,19
pub.1041109315,2011,20
pub.1041109315,2012,21
pub.1041109315,2014,22
pub.1041109315,2015,23
pub.1041109315,2019,24
pub.1041109315,2020,25
pub.1041208542,2001,3
pub.1041208542,2002,5
pub.1041208542,2003,6
pub.1041208542,2004,9
pub.1041208542,2007,10
pub.1041208542,2008,11
pub.1041208542,2009,12
pub.1041208542,2015,13
pub.1041208542,2017,14
pub.1041208542,2021,15
pub.1060820021,2002,2
pub.1060820021,2003,4
pub.1060820021,2007,5
pub.1060820021,2008,8
pub.1037947307,2001,1
pub.1037947307,2002,2
pub.1037947307,2003,4
pub.1037947307,2004,6
pub.1037947307,2005,7
pub.1037947307,2007,8
pub.1037947307,2014,9
pub.1037947307,2017,10
pub.1043506814,2002,1
pub.1043506814,2003,3
pub.1060822328,2002,1
pub.1018661537,2002,1
pub.1018661537,2004,2
pub.1018661537,2005,4
pub.1018661537,2006,6
pub.1018661537,2007,11
pub.1018661537,2008,14
pub.1018661537,2012,16
pub.1018661537,2013,17
pub.1018661537,2014,18
pub.1018661537,2015,19
pub.1018661537,2016,21
pub.1018661537,2017,24
pub.1018661537,2018,28
pub.1018661537,2019,29
pub.1018661537,2020,31
pub.1018661537,2021,32
pub.1003686416,2001,5
pub.1003686416,2002,7
pub.1003686416,2003,10
pub.1003686416,2004,11
pub.1003686416,2008,12
pub.1003686416,2015,13
pub.1003686416,2021,14
pub.1001874348,2001,1
pub.1001874348,2002,2
pub.1001874348,2003,4
pub.1001874348,2009,5
pub.1001874348,2011,7
pub.1001874348,2015,8
pub.1040543822,2001,2
pub.1040543822,2002,4
pub.1040543822,2003,5
pub.1040543822,2004,7
pub.1040543822,2007,8
pub.1040543822,2008,9
pub.1040543822,2011,10
pub.1040543822,2015,11
pub.1046812674,2001,2
pub.1046812674,2002,8
pub.1046812674,2003,15
pub.1046812674,2004,19
pub.1046812674,2005,20
pub.1046812674,2007,21
pub.1046812674,2009,22
pub.1046812674,2011,24
pub.1046812674,2015,25
pub.1046812674,2022,26
pub.1060587581,2002,1
pub.1060587581,2006,2
pub.1045624202,2000,1
pub.1045624202,2001,4
pub.1045624202,2002,5
pub.1045624202,2003,6
pub.1045624202,2007,7
pub.1045624202,2008,8
pub.1045624202,2015,9
pub.1016458116,2002,2
pub.1016458116,2003,5
pub.1016458116,2004,6
pub.1016458116,2006,7
pub.1016458116,2020,8
pub.1016458116,2023,9
pub.1060820316,2001,1
pub.1060820316,2002,2
pub.1060820316,2012,3
pub.1043599744,2001,2
pub.1043599744,2002,9
pub.1043599744,2003,15
pub.1043599744,2004,16
pub.1043599744,2005,20
pub.1043599744,2006,24
pub.1043599744,2007,29
pub.1043599744,2008,31
pub.1043599744,2009,33
pub.1043599744,2010,38
pub.1043599744,2011,39
pub.1043599744,2012,41
pub.1043599744,2020,42
pub.1060820579,2001,2
pub.1060820579,2003,3
pub.1060820579,2004,5
pub.1060820579,2006,7
pub.1060820579,2009,8
pub.1060820579,2010,9
pub.1060820579,2017,10
